txn_time,txn_date,order_id,uid,shop_id,gmv,rebate
11/1/2015 13:33,11/1/2015,503559,720653,126777,7,2
11/1/2015 13:36,11/1/2015,504357,870245,126777,7,2
11/1/2015 15:11,11/1/2015,535146,319617,126777,8,2
11/1/2015 15:54,11/1/2015,548549,1427,126777,7,2
11/1/2015 20:36,11/1/2015,621685,583016,126777,10,2
11/1/2015 17:15,11/1/2015,567619,915534,126825,8.7,2
11/1/2015 11:19,11/1/2015,463133,505648,126909,7,2
11/1/2015 11:20,11/1/2015,463405,505648,126909,8,0
11/1/2015 11:56,11/1/2015,475406,606078,126909,0,0
11/1/2015 16:28,11/1/2015,558017,700298,126909,10,2
11/1/2015 22:29,11/1/2015,647546,91757,126909,10,2
11/1/2015 10:13,11/1/2015,445663,427559,12381,5,1.5
11/1/2015 12:58,11/1/2015,492908,427559,12381,4,0
11/1/2015 17:57,11/1/2015,578841,691112,12381,10,2
11/1/2015 18:26,11/1/2015,586159,293461,127005,38,2
11/1/2015 16:55,11/1/2015,563364,8172,127101,7,2
11/1/2015 11:11,11/1/2015,460381,544144,127245,43,2
11/1/2015 13:58,11/1/2015,510432,925917,127581,11.5,2
11/1/2015 12:33,11/1/2015,486597,361773,127641,22,2
11/1/2015 17:21,11/1/2015,568880,717947,128049,25,2
11/1/2015 17:30,11/1/2015,571291,717947,128049,38,0
11/1/2015 10:56,11/1/2015,455961,51468,12513,2.4,0.72
11/1/2015 18:05,11/1/2015,581309,482302,12513,7,2
11/1/2015 11:43,11/1/2015,470981,3249,128337,15.1,2
11/1/2015 17:14,11/1/2015,567425,2496,128337,7.1,2
11/1/2015 12:11,11/1/2015,480153,306092,128505,0.01,0
11/1/2015 12:12,11/1/2015,480442,306092,128505,11.6,2
11/1/2015 8:15,11/1/2015,422812,480872,128529,2.5,0.75
11/1/2015 8:26,11/1/2015,424269,2774,128529,3,0.9
11/1/2015 8:33,11/1/2015,425280,83398,128529,8.6,2
11/1/2015 12:37,11/1/2015,487595,814410,128529,3.6,1.08
11/1/2015 13:23,11/1/2015,500585,67264,128529,4.7,1.41
11/1/2015 20:30,11/1/2015,619812,9002,128769,14,2
11/1/2015 8:04,11/1/2015,421437,178915,128829,5.1,1.53
11/1/2015 21:07,11/1/2015,630711,996805,129057,7,2
11/1/2015 21:23,11/1/2015,635447,90219,129057,8,2
11/1/2015 22:31,11/1/2015,647793,982849,129057,7,2
11/1/2015 19:28,11/1/2015,600637,1085,129069,19.98,2
11/1/2015 20:55,11/1/2015,626961,907858,129069,26.64,2
11/1/2015 11:27,11/1/2015,465970,79985,129141,1.7,0.51
11/1/2015 14:44,11/1/2015,527157,85228,129141,8.8,2
11/1/2015 7:25,11/1/2015,417857,497056,129369,17.5,2
11/1/2015 8:15,11/1/2015,422753,668051,129369,11,2
11/1/2015 7:45,11/1/2015,419570,699072,129513,22,2
11/1/2015 19:09,11/1/2015,596121,88141,129729,55,2
11/1/2015 16:24,11/1/2015,557278,659790,129825,8,2
11/1/2015 16:26,11/1/2015,557653,993246,129825,10,2
11/1/2015 17:24,11/1/2015,569723,565054,129837,5.6,1.68
11/1/2015 11:24,11/1/2015,464822,993449,130125,12,2
11/1/2015 11:28,11/1/2015,466304,37803,130125,10,0
11/1/2015 13:35,11/1/2015,504111,984084,130125,10,2
11/1/2015 17:54,11/1/2015,577940,37803,130125,10,2
11/1/2015 10:52,11/1/2015,454864,32768,131349,7.5,2
11/1/2015 14:05,11/1/2015,512351,514124,131349,14.5,2
11/1/2015 17:41,11/1/2015,574532,7460,131349,45,2
11/1/2015 18:52,11/1/2015,592348,3204,131349,8,2
11/1/2015 5:59,11/1/2015,411766,8334,131397,7,2
11/1/2015 6:01,11/1/2015,411858,7379,131397,7.8,2
11/1/2015 6:03,11/1/2015,411932,175312,131397,8.8,2
11/1/2015 7:20,11/1/2015,417520,12917,131397,7,2
11/1/2015 7:21,11/1/2015,417611,12917,131397,2,0
11/1/2015 7:24,11/1/2015,417820,915209,131397,7.5,2
11/1/2015 7:25,11/1/2015,417894,915209,131397,2,0
11/1/2015 7:27,11/1/2015,418014,1018,131397,8,2
11/1/2015 7:27,11/1/2015,418051,1018,131397,2,0
11/1/2015 7:49,11/1/2015,419904,785944,131397,7,2
11/1/2015 9:14,11/1/2015,433335,985238,131397,7,2
11/1/2015 9:15,11/1/2015,433563,985238,131397,2,0
11/1/2015 9:56,11/1/2015,442201,9500,131397,7.5,2
11/1/2015 9:57,11/1/2015,442298,9500,131397,2,0
11/1/2015 10:00,11/1/2015,442890,20650,131397,8,2
11/1/2015 10:00,11/1/2015,442975,20650,131397,2,0
11/1/2015 11:04,11/1/2015,458038,297464,131397,7,2
11/1/2015 11:04,11/1/2015,458236,297464,131397,2,0
11/1/2015 11:06,11/1/2015,458915,498241,131397,7,2
11/1/2015 11:07,11/1/2015,459137,498241,131397,2,0
11/1/2015 11:09,11/1/2015,459592,697041,131397,7,2
11/1/2015 11:10,11/1/2015,459957,697041,131397,2,0
11/1/2015 11:14,11/1/2015,461245,585630,131397,7,2
11/1/2015 11:15,11/1/2015,461808,923474,131397,8,2
11/1/2015 11:19,11/1/2015,462930,869772,131397,7,2
11/1/2015 11:19,11/1/2015,463095,65507,131397,7,2
11/1/2015 11:20,11/1/2015,463616,620696,131397,7,2
11/1/2015 11:23,11/1/2015,464740,894549,131397,7.5,2
11/1/2015 11:26,11/1/2015,465643,86951,131397,8,2
11/1/2015 11:29,11/1/2015,466692,65507,131397,2,0
11/1/2015 11:30,11/1/2015,466972,282727,131397,7,2
11/1/2015 11:31,11/1/2015,467212,282727,131397,2,0
11/1/2015 11:32,11/1/2015,467677,514199,131397,8,2
11/1/2015 11:41,11/1/2015,470353,891558,131397,7.05,2
11/1/2015 14:29,11/1/2015,520713,849561,131397,7,2
11/1/2015 14:29,11/1/2015,520979,849561,131397,2,0
11/1/2015 14:32,11/1/2015,522086,1575,131397,7,2
11/1/2015 14:32,11/1/2015,522346,1575,131397,2,0
11/1/2015 16:57,11/1/2015,563656,867722,131397,7,2
11/1/2015 18:53,11/1/2015,592651,12172,131397,7,2
11/1/2015 20:20,11/1/2015,616584,982267,131397,7,2
11/1/2015 20:21,11/1/2015,616709,982267,131397,2,0
11/1/2015 20:23,11/1/2015,617348,308120,131397,7,2
11/1/2015 20:23,11/1/2015,617512,308120,131397,2,0
11/1/2015 20:25,11/1/2015,617995,980625,131397,7,2
11/1/2015 20:25,11/1/2015,618137,980625,131397,2,0
11/1/2015 20:27,11/1/2015,618689,896644,131397,14,2
11/1/2015 20:27,11/1/2015,618888,896644,131397,2,0
11/1/2015 20:34,11/1/2015,621032,839064,131397,7,2
11/1/2015 20:35,11/1/2015,621173,839064,131397,2,0
11/1/2015 21:35,11/1/2015,638341,984904,131397,7,2
11/1/2015 21:35,11/1/2015,638466,984904,131397,2,0
11/1/2015 21:37,11/1/2015,638870,285462,131397,7,2
11/1/2015 21:37,11/1/2015,638996,285462,131397,2,0
11/1/2015 20:44,11/1/2015,623940,849705,131433,8.8,2
11/1/2015 21:33,11/1/2015,637891,639753,131433,13.2,2
11/1/2015 7:56,11/1/2015,420553,361605,13005,2.5,0.75
11/1/2015 19:17,11/1/2015,598275,32071,13005,7.5,2
11/1/2015 15:10,11/1/2015,534915,254064,13305,8.6,2
11/1/2015 13:48,11/1/2015,507661,50110,14361,13,2
11/1/2015 15:29,11/1/2015,540671,868253,14505,10,2
11/1/2015 8:54,11/1/2015,428541,210807,14541,8,2
11/1/2015 11:08,11/1/2015,459332,81143,1281,9.6,2
11/1/2015 11:12,11/1/2015,460807,1923,1281,11.5,2
11/1/2015 8:34,11/1/2015,425395,692,16593,7.1,2
11/1/2015 11:07,11/1/2015,459166,985894,16953,5,1.5
11/1/2015 21:31,11/1/2015,637506,722275,16953,7.6,2
11/1/2015 16:47,11/1/2015,561838,909185,17145,7.8,2
11/1/2015 20:19,11/1/2015,616104,785554,17145,5.7,1.71
11/1/2015 13:42,11/1/2015,505977,692363,17493,5.95,1.79
11/1/2015 22:49,11/1/2015,650342,143950,17493,15.5,2
11/1/2015 17:14,11/1/2015,567341,29432,17601,20,2
11/1/2015 12:23,11/1/2015,483603,225177,17685,4.6,1.38
11/1/2015 19:29,11/1/2015,600911,3277,17685,32,2
11/1/2015 17:54,11/1/2015,578213,100841,17769,21,2
11/1/2015 6:52,11/1/2015,415699,606078,18357,6.9,2
11/1/2015 13:36,11/1/2015,504414,7312,18585,11,2
11/1/2015 20:59,11/1/2015,628278,979217,19845,21.5,2
11/1/2015 22:53,11/1/2015,650944,91115,20625,10,2
11/1/2015 22:54,11/1/2015,651133,192053,20625,10,2
11/1/2015 22:56,11/1/2015,651317,576253,20625,10,2
11/1/2015 14:14,11/1/2015,515526,178958,20925,7,2
11/1/2015 16:03,11/1/2015,551107,2121,20925,7,2
11/1/2015 16:09,11/1/2015,553088,44404,20925,7,2
11/1/2015 14:13,11/1/2015,515257,178958,21033,7,2
11/1/2015 16:04,11/1/2015,551790,33693,21033,7,2
11/1/2015 16:10,11/1/2015,553350,44404,21033,7,2
11/1/2015 21:17,11/1/2015,633647,393102,21381,20.6,2
11/1/2015 18:00,11/1/2015,579811,4874,21825,5.5,1.65
11/1/2015 14:15,11/1/2015,515822,178958,22293,7,2
11/1/2015 14:54,11/1/2015,529584,483495,22401,23.6,2
11/1/2015 14:12,11/1/2015,514995,178958,22629,7,2
11/1/2015 16:07,11/1/2015,552415,33693,22629,7,2
11/1/2015 16:07,11/1/2015,552441,2121,22629,7,2
11/1/2015 17:46,11/1/2015,575922,959771,23001,18.6,2
11/1/2015 8:34,11/1/2015,425373,166155,23577,2.5,0.75
11/1/2015 18:44,11/1/2015,590450,5979,23577,14,2
11/1/2015 8:52,11/1/2015,428358,2673,23685,5.6,1.68
11/1/2015 14:18,11/1/2015,516680,576854,23685,5,1.5
11/1/2015 19:11,11/1/2015,596729,835729,23685,7.6,2
11/1/2015 19:25,11/1/2015,600127,627143,23685,3.9,1.17
11/1/2015 17:20,11/1/2015,568493,526712,24105,7.5,2
11/1/2015 19:35,11/1/2015,602096,545994,24225,7,2
11/1/2015 19:37,11/1/2015,602880,209701,24225,7,2
11/1/2015 18:42,11/1/2015,589910,485329,2109,10.4,2
11/1/2015 15:12,11/1/2015,535684,228590,247905,5,1.5
11/1/2015 20:31,11/1/2015,619888,8457,247905,14.5,2
11/1/2015 17:07,11/1/2015,565921,6412,247917,4.5,1.35
11/1/2015 19:45,11/1/2015,604649,43092,24585,10,2
11/1/2015 19:58,11/1/2015,607765,66979,24585,10,2
11/1/2015 9:31,11/1/2015,436944,729019,24633,8.5,2
11/1/2015 18:05,11/1/2015,581174,486128,24669,9,2
11/1/2015 18:07,11/1/2015,581564,486128,24669,9,0
11/1/2015 14:28,11/1/2015,520284,173558,25065,2.9,0.87
11/1/2015 18:40,11/1/2015,589496,29348,25377,7,2
11/1/2015 19:38,11/1/2015,603018,278825,25821,39.5,2
11/1/2015 19:04,11/1/2015,595020,338983,26937,13,2
11/1/2015 10:31,11/1/2015,449772,278236,27453,23,2
11/1/2015 9:15,11/1/2015,433604,511516,27717,4.5,1.35
11/1/2015 6:30,11/1/2015,413240,771465,28689,6,1.8
11/1/2015 8:16,11/1/2015,422882,8230,28689,2.8,0.84
11/1/2015 11:41,11/1/2015,470422,341627,30285,17,2
11/1/2015 20:05,11/1/2015,610762,9948,31005,7,2
11/1/2015 17:28,11/1/2015,570966,441793,31569,44.5,2
11/1/2015 10:32,11/1/2015,449938,5602,320565,4.5,1.35
11/1/2015 17:20,11/1/2015,568525,9668,320565,4.5,1.35
11/1/2015 19:12,11/1/2015,596904,180971,320565,5.5,1.65
11/1/2015 20:59,11/1/2015,628160,220251,320589,7.6,2
11/1/2015 21:23,11/1/2015,635400,620155,320589,24.7,2
11/1/2015 21:58,11/1/2015,642908,8759,320589,14.5,2
11/1/2015 21:10,11/1/2015,631573,470784,320613,13.1,2
11/1/2015 19:05,11/1/2015,595309,581560,31965,3.9,1.17
11/1/2015 20:44,11/1/2015,623865,686165,31965,28,2
11/1/2015 21:04,11/1/2015,629867,486352,31965,9.5,2
11/1/2015 11:21,11/1/2015,463832,65162,323985,0,0
11/1/2015 11:43,11/1/2015,470989,65162,323997,0,0
11/1/2015 11:06,11/1/2015,458672,65162,324009,0,0
11/1/2015 19:56,11/1/2015,607205,1903,324009,22.9,2
11/1/2015 11:56,11/1/2015,475157,65162,324021,0,0
11/1/2015 12:29,11/1/2015,485538,65162,324093,0,0
11/1/2015 20:27,11/1/2015,618662,402624,32541,6.8,2
11/1/2015 20:28,11/1/2015,619165,734681,329949,13.4,2
11/1/2015 15:46,11/1/2015,545808,759742,329961,17.5,2
11/1/2015 19:36,11/1/2015,602432,87641,329961,10.7,2
11/1/2015 12:34,11/1/2015,486872,884395,329985,13.9,2
11/1/2015 13:11,11/1/2015,496915,845625,329985,17.8,2
11/1/2015 18:37,11/1/2015,588800,344208,329985,10.6,2
11/1/2015 18:07,11/1/2015,581624,873455,330009,29,2
11/1/2015 20:46,11/1/2015,624517,909087,330165,10.1,2
11/1/2015 14:08,11/1/2015,513296,84185,330633,10,2
11/1/2015 16:31,11/1/2015,558431,36623,330633,12.5,2
11/1/2015 18:37,11/1/2015,588884,92509,330645,14,2
11/1/2015 18:45,11/1/2015,590721,578089,330681,11.5,2
11/1/2015 19:44,11/1/2015,604311,716883,330681,15,2
11/1/2015 10:43,11/1/2015,452470,524765,334581,4.3,1.29
11/1/2015 21:16,11/1/2015,633404,184,334581,8,2
11/1/2015 19:06,11/1/2015,595474,261496,335625,2.7,0.81
11/1/2015 12:22,11/1/2015,483321,33468,335637,6.5,1.95
11/1/2015 17:08,11/1/2015,566015,205491,335721,0.1,0
11/1/2015 17:16,11/1/2015,567779,205491,335721,1,0.3
11/1/2015 19:10,11/1/2015,596573,833222,335841,20.2,2
11/1/2015 18:16,11/1/2015,583648,531825,336117,10,2
11/1/2015 21:40,11/1/2015,639651,7749,336153,12.5,2
11/1/2015 17:28,11/1/2015,570919,599683,336921,89.82,2
11/1/2015 16:21,11/1/2015,556459,740195,337689,59.2,2
11/1/2015 17:50,11/1/2015,576824,745380,337689,4.8,1.44
11/1/2015 11:34,11/1/2015,468123,390455,337701,34.9,2
11/1/2015 8:25,11/1/2015,424143,486485,337713,7,2
11/1/2015 8:42,11/1/2015,426624,147848,337917,6.5,1.95
11/1/2015 14:58,11/1/2015,530958,487963,337917,15,2
11/1/2015 18:46,11/1/2015,590932,195172,337917,16,2
11/1/2015 15:05,11/1/2015,533341,820138,337929,16.5,2
11/1/2015 19:29,11/1/2015,600957,926330,337929,16,2
11/1/2015 17:03,11/1/2015,565056,606883,337941,14,2
11/1/2015 17:06,11/1/2015,565690,733446,337941,10,2
11/1/2015 18:56,11/1/2015,593165,332316,337941,21,2
11/1/2015 11:52,11/1/2015,473685,570435,338073,8,2
11/1/2015 16:32,11/1/2015,558650,291166,338109,22,2
11/1/2015 18:11,11/1/2015,582481,789401,338229,20,2
11/1/2015 12:01,11/1/2015,476737,492158,338625,6,1.8
11/1/2015 20:14,11/1/2015,614438,356541,33549,12,2
11/1/2015 20:34,11/1/2015,620924,395464,33549,13.9,2
11/1/2015 16:12,11/1/2015,554017,940190,338661,17.5,2
11/1/2015 18:00,11/1/2015,579725,200903,338661,6,1.8
11/1/2015 19:25,11/1/2015,600110,322685,338661,2.5,0.75
11/1/2015 19:32,11/1/2015,601539,770121,338661,13.9,2
11/1/2015 9:54,11/1/2015,441789,27907,338721,0,0
11/1/2015 21:01,11/1/2015,628950,850577,338733,35,2
11/1/2015 9:54,11/1/2015,441732,27907,338769,0,0
11/1/2015 13:34,11/1/2015,503730,26554,338949,9,2
11/1/2015 20:12,11/1/2015,613592,634375,339393,3.8,1.14
11/1/2015 19:04,11/1/2015,595073,132371,339405,3,0.9
11/1/2015 12:58,11/1/2015,492901,26019,339429,3.6,1.08
11/1/2015 7:54,11/1/2015,420326,102942,339465,1.9,0.57
11/1/2015 14:47,11/1/2015,527919,729631,339465,9.3,2
11/1/2015 11:10,11/1/2015,459846,472376,33921,7.8,2
11/1/2015 17:42,11/1/2015,574724,6434,33993,2.98,0.89
11/1/2015 20:13,11/1/2015,614108,1121,344625,10.5,2
11/1/2015 16:27,11/1/2015,557978,636722,344745,5.5,1.65
11/1/2015 19:29,11/1/2015,600816,471736,344745,11.6,2
11/1/2015 20:13,11/1/2015,614019,9016,344745,4.5,1.35
11/1/2015 13:10,11/1/2015,496436,407829,345825,4.2,1.26
11/1/2015 13:32,11/1/2015,503227,618790,345825,3.5,1.05
11/1/2015 13:50,11/1/2015,508214,610663,345825,14,2
11/1/2015 18:13,11/1/2015,582964,872212,346689,7,2
11/1/2015 19:16,11/1/2015,597964,520234,346761,39,2
11/1/2015 15:09,11/1/2015,534579,633321,346773,33,2
11/1/2015 21:18,11/1/2015,633969,594109,347049,19.8,2
11/1/2015 13:54,11/1/2015,509349,538934,347061,34,2
11/1/2015 13:26,11/1/2015,501656,248453,347181,11.4,2
11/1/2015 21:45,11/1/2015,640739,123891,347301,7.6,2
11/1/2015 20:57,11/1/2015,627635,992911,347829,8,2
11/1/2015 13:30,11/1/2015,502734,900,348753,7.3,2
11/1/2015 11:14,11/1/2015,461163,264101,349209,9.21,2
11/1/2015 17:42,11/1/2015,574647,543077,349665,6,1.8
11/1/2015 9:04,11/1/2015,430914,829902,349701,29,2
11/1/2015 20:01,11/1/2015,609169,3722,349701,15,2
11/1/2015 19:01,11/1/2015,594341,39741,349725,12,2
11/1/2015 13:04,11/1/2015,494394,959955,350445,81.07,2
11/1/2015 19:25,11/1/2015,599981,473078,350961,9.9,2
11/1/2015 20:24,11/1/2015,617651,1482,350973,15.3,2
11/1/2015 18:32,11/1/2015,587483,942219,351117,36,2
11/1/2015 20:14,11/1/2015,614362,756162,351849,10.3,2
11/1/2015 18:22,11/1/2015,584973,403990,352245,13,2
11/1/2015 10:58,11/1/2015,456333,213958,352389,14.4,2
11/1/2015 18:05,11/1/2015,581281,623862,352389,9.5,2
11/1/2015 20:28,11/1/2015,619043,534735,352425,7,2
11/1/2015 20:56,11/1/2015,627232,89770,34965,15,2
11/1/2015 20:12,11/1/2015,613533,9138,352989,34.7,2
11/1/2015 11:35,11/1/2015,468549,73276,353205,14,2
11/1/2015 11:36,11/1/2015,468958,73276,353205,76,0
11/1/2015 18:31,11/1/2015,587253,9454,353637,1.8,0.54
11/1/2015 9:56,11/1/2015,442103,503319,354117,6.7,2
11/1/2015 13:39,11/1/2015,505092,887606,354117,4.7,1.41
11/1/2015 8:24,11/1/2015,423928,40021,355005,50,2
11/1/2015 10:43,11/1/2015,452383,950390,355005,50,2
11/1/2015 11:54,11/1/2015,474579,783001,355113,10.5,2
11/1/2015 13:08,11/1/2015,495879,646475,355113,8.6,2
11/1/2015 19:37,11/1/2015,602827,8839,355161,10,2
11/1/2015 21:11,11/1/2015,631975,918163,355161,20,2
11/1/2015 9:54,11/1/2015,441676,27907,355473,0,0
11/1/2015 9:55,11/1/2015,441927,29688,355485,0,0
11/1/2015 13:20,11/1/2015,499722,8817,355485,21.3,2
11/1/2015 19:01,11/1/2015,594479,40440,355485,13.8,2
11/1/2015 9:57,11/1/2015,442258,27907,355497,0,0
11/1/2015 18:52,11/1/2015,592352,484751,355509,18.8,2
11/1/2015 19:33,11/1/2015,601719,12162,355509,13.8,2
11/1/2015 19:47,11/1/2015,605156,31035,355557,3.5,1.05
11/1/2015 19:25,11/1/2015,600020,860514,355569,10.35,2
11/1/2015 22:28,11/1/2015,647444,302457,355569,10.8,2
11/1/2015 13:17,11/1/2015,498663,508174,355797,9.6,2
11/1/2015 12:23,11/1/2015,483793,267755,355809,8.3,2
11/1/2015 19:08,11/1/2015,596070,847349,355809,9.2,2
11/1/2015 16:31,11/1/2015,558450,824505,355821,11.2,2
11/1/2015 19:51,11/1/2015,606003,751802,356313,11,2
11/1/2015 17:16,11/1/2015,567711,349307,35337,7.4,2
11/1/2015 17:37,11/1/2015,573414,855237,35337,7,0
11/1/2015 17:45,11/1/2015,575458,85909,356733,14,2
11/1/2015 18:35,11/1/2015,588336,244611,356733,17,2
11/1/2015 18:36,11/1/2015,588549,274430,356877,7,2
11/1/2015 22:09,11/1/2015,644779,4252,356877,4.6,1.38
11/1/2015 22:13,11/1/2015,645249,233774,356877,6.6,1.98
11/1/2015 21:08,11/1/2015,631025,595548,357297,84.38,2
11/1/2015 12:08,11/1/2015,479126,484304,358137,3,0.9
11/1/2015 13:54,11/1/2015,509116,74182,358137,10,2
11/1/2015 18:04,11/1/2015,580994,1660,358137,9,2
11/1/2015 20:47,11/1/2015,624749,60321,358317,10,2
11/1/2015 21:03,11/1/2015,629362,60321,358317,15,0
11/1/2015 14:18,11/1/2015,516749,823658,358509,7,2
11/1/2015 14:19,11/1/2015,516957,823658,358509,2,0
11/1/2015 14:41,11/1/2015,525953,823658,358509,3,0
11/1/2015 22:18,11/1/2015,645975,349578,358509,11.5,2
11/1/2015 11:07,11/1/2015,459179,158705,358905,8.8,2
11/1/2015 11:08,11/1/2015,459424,82152,358905,13,2
11/1/2015 15:48,11/1/2015,546591,56468,358989,10,2
11/1/2015 8:59,11/1/2015,429562,790153,359025,10,2
11/1/2015 15:46,11/1/2015,546042,8850,359049,10,2
11/1/2015 11:27,11/1/2015,466036,81266,359157,20,2
11/1/2015 17:54,11/1/2015,578005,8013,359313,5,1.5
11/1/2015 18:24,11/1/2015,585580,8013,359313,18,0
11/1/2015 16:27,11/1/2015,557821,762661,359397,14,2
11/1/2015 16:10,11/1/2015,553299,549084,359745,11.44,2
11/1/2015 8:56,11/1/2015,428917,78960,359865,8.5,2
11/1/2015 20:40,11/1/2015,622833,146579,359877,20,2
11/1/2015 7:50,11/1/2015,419941,972803,360297,23,2
11/1/2015 11:51,11/1/2015,473476,80782,360441,10,2
11/1/2015 12:00,11/1/2015,476466,230487,360465,4.8,1.44
11/1/2015 15:57,11/1/2015,549563,838781,360465,14,2
11/1/2015 11:35,11/1/2015,468675,280661,360669,0,0
11/1/2015 21:42,11/1/2015,640072,298651,361125,19.1,2
11/1/2015 9:41,11/1/2015,438998,606078,361173,0,0
11/1/2015 9:41,11/1/2015,439050,606078,361173,0,0
11/1/2015 10:16,11/1/2015,446447,606078,361329,0,0
11/1/2015 10:16,11/1/2015,446488,606078,361329,0,0
11/1/2015 10:31,11/1/2015,449686,606078,361329,0,0
11/1/2015 10:31,11/1/2015,449761,606078,361329,0,0
11/1/2015 10:45,11/1/2015,452965,352840,361377,0,0
11/1/2015 11:18,11/1/2015,462712,606078,361425,0,0
11/1/2015 11:18,11/1/2015,462795,606078,361425,0,0
11/1/2015 11:23,11/1/2015,464451,606078,361425,0,0
11/1/2015 12:39,11/1/2015,488042,352840,361485,0,0
11/1/2015 13:51,11/1/2015,508575,27454,361641,0,0
11/1/2015 13:58,11/1/2015,510367,158891,361677,0.01,0
11/1/2015 15:29,11/1/2015,540565,280661,361857,0,0
11/1/2015 15:33,11/1/2015,541902,280661,361857,8.5,2
11/1/2015 15:30,11/1/2015,540746,606078,361869,0,0
11/1/2015 15:30,11/1/2015,540799,606078,361869,0,0
11/1/2015 15:34,11/1/2015,542084,606078,361869,0,0
11/1/2015 22:55,11/1/2015,651157,596964,361869,10,2
11/1/2015 22:58,11/1/2015,651620,690458,361869,10,2
11/1/2015 15:57,11/1/2015,549399,606078,361893,0,0
11/1/2015 15:57,11/1/2015,549459,606078,361893,0,0
11/1/2015 17:07,11/1/2015,565874,352840,361989,0,0
11/1/2015 17:34,11/1/2015,572499,27780,362073,0,0
11/1/2015 19:08,11/1/2015,595933,659144,362073,25,2
11/1/2015 20:22,11/1/2015,617060,34030,362073,25,2
11/1/2015 9:15,11/1/2015,433489,8230,36705,13,2
11/1/2015 10:32,11/1/2015,449882,8230,36705,3.4,0
11/1/2015 18:50,11/1/2015,591988,596689,3369,7.04,2
11/1/2015 17:45,11/1/2015,575547,7753,37089,18,2
11/1/2015 20:24,11/1/2015,617899,57296,37233,9,2
11/1/2015 20:24,11/1/2015,617778,757829,37641,27.6,2
11/1/2015 10:13,11/1/2015,445835,981339,37725,8.9,0
11/1/2015 14:03,11/1/2015,511775,10537,37725,4.4,1.32
11/1/2015 16:57,11/1/2015,563705,682452,37725,15.5,0
11/1/2015 20:19,11/1/2015,616037,870678,37725,14.9,2
11/1/2015 16:02,11/1/2015,550855,2121,38409,7,2
11/1/2015 16:05,11/1/2015,551988,33693,38409,7,2
11/1/2015 16:09,11/1/2015,553213,44404,38409,7,2
11/1/2015 20:55,11/1/2015,627091,455525,39813,7,2
11/1/2015 20:56,11/1/2015,627376,455525,39813,7,0
11/1/2015 7:32,11/1/2015,418379,368955,39909,2.5,0.75
11/1/2015 12:39,11/1/2015,488213,190359,39909,6,1.8
11/1/2015 16:44,11/1/2015,561182,426040,39909,8,2
11/1/2015 16:03,11/1/2015,551139,5324,39993,20,2
11/1/2015 8:42,11/1/2015,426662,869370,40761,18.5,2
11/1/2015 19:08,11/1/2015,596081,660898,40785,13,2
11/1/2015 14:13,11/1/2015,515212,5664,41145,15,2
11/1/2015 19:03,11/1/2015,594918,8099,41145,13,2
11/1/2015 13:02,11/1/2015,493806,224988,3813,5.9,1.77
11/1/2015 19:22,11/1/2015,599299,22729,3813,26.5,2
11/1/2015 20:15,11/1/2015,614630,773806,3813,31.2,2
11/1/2015 20:29,11/1/2015,619236,571855,3813,14.9,2
11/1/2015 20:32,11/1/2015,620101,571855,3813,12.1,0
11/1/2015 19:22,11/1/2015,599284,895020,41601,4.5,1.35
11/1/2015 20:29,11/1/2015,619331,751802,41601,2.5,0.75
11/1/2015 18:47,11/1/2015,591056,723274,42189,2.2,0.66
11/1/2015 11:23,11/1/2015,464605,325714,44157,9.7,2
11/1/2015 16:02,11/1/2015,551025,987337,44433,11,2
11/1/2015 22:48,11/1/2015,650266,22644,44433,6,1.8
11/1/2015 8:52,11/1/2015,428231,257032,44769,7,2
11/1/2015 9:38,11/1/2015,438296,225593,44769,10,2
11/1/2015 8:51,11/1/2015,428200,34952,45129,10,2
11/1/2015 19:08,11/1/2015,596064,1700,45213,43.2,2
11/1/2015 12:44,11/1/2015,489331,31505,45789,6,1.8
11/1/2015 19:59,11/1/2015,607950,985288,45789,43.9,2
11/1/2015 19:02,11/1/2015,594541,349261,45861,20.2,2
11/1/2015 18:09,11/1/2015,582113,991456,46209,22.5,2
11/1/2015 8:59,11/1/2015,429614,797319,47121,38,2
11/1/2015 15:31,11/1/2015,541255,435248,47121,41.5,2
11/1/2015 18:58,11/1/2015,593725,87602,47637,14.2,2
11/1/2015 19:50,11/1/2015,605908,366690,47637,36.1,2
11/1/2015 15:29,11/1/2015,540343,723532,47997,7,2
11/1/2015 18:50,11/1/2015,591954,271584,47997,7,2
11/1/2015 23:13,11/1/2015,653548,815807,47997,7,2
11/1/2015 15:30,11/1/2015,540651,723532,48045,7,2
11/1/2015 18:52,11/1/2015,592314,976359,48045,7,2
11/1/2015 23:11,11/1/2015,653474,815807,48045,7,2
11/1/2015 13:14,11/1/2015,497781,724661,48069,7,2
11/1/2015 7:35,11/1/2015,418631,3897,4509,1.5,0.45
11/1/2015 21:11,11/1/2015,631957,701627,48597,7.2,2
11/1/2015 21:18,11/1/2015,633805,921606,48597,8,2
11/1/2015 18:21,11/1/2015,584864,707154,49065,25,2
11/1/2015 13:46,11/1/2015,507122,520484,49137,12.5,2
11/1/2015 18:30,11/1/2015,587108,825226,49209,18.59,2
11/1/2015 14:51,11/1/2015,528936,431101,4617,7,2
11/1/2015 20:25,11/1/2015,618144,7421,49617,30.4,2
11/1/2015 22:28,11/1/2015,647446,248745,49617,365.9,2
